94.053463,31.918563
95.595761,31.412405
131.005855,45.770067
95.917778,31.238452
131.068075,45.785215
130.592093,45.755507
131.021263,45.775955
95.595761,31.412405
131.005478,45.777020
131.005855,45.770067
95.595761,31.412405
130.592093,45.755507
130.592093,45.755507
130.408144,45.710843
130.592093,45.755507
131.005325,45.777030
130.592093,45.755507
131.251699,45.733312
130.567550,45.754848
130.592093,45.755507
131.028156,45.787191
131.015768,45.770559
131.005499,45.773952
117.058445,28.694582
130.579803,45.754066
130.991318,45.767944
108.703117,34.314613
131.010131,45.768184
131.020275,45.765594
131.006169,45.772069
110.349884,18.675376
113.935135,22.525064
130.924326,45.823886
131.005250,45.771205
110.391073,18.795143
110.279027,18.668290
110.217778,18.629400
110.388793,18.796216
110.397028,18.794435
110.285561,18.669152
110.385842,18.790719
110.205959,18.728444
110.309853,18.804963
110.570736,19.069555
110.388793,18.796216
110.397028,18.794435
110.253812,18.691310
110.347764,18.673023
110.205959,18.728444
110.217778,18.629400
110.200479,18.731000
110.037504,18.506048
110.127533,18.550497
110.262510,18.677627
110.187073,19.936184
110.445767,18.736706
110.513439,18.895764
110.388793,18.796216
116.110588,39.911381
110.327657,18.800665
110.397028,18.794435
110.397028,18.794435
110.390048,18.799574
110.253812,18.691310
111.540741,24.445698
110.397026,18.794436
110.210983,18.747730
120.398445,36.068981
110.391073,18.795143
110.543024,18.788480
110.253812,18.691310
110.252453,19.993209
110.398848,18.794330
109.458208,18.319396
110.474581,19.25914
110.388793,18.796216
110.388793,18.796216
110.200489,18.576258
110.284897,18.671061
110.388793,18.796216
110.474581,19.25914
110.319090,18.749480
110.511529,18.895410
117.185647,28.728293
110.391073,18.795143
109.591232,27.952752
114.864007,26.538218
114.773220,26.459347
114.864007,26.538218
114.779688,26.467843
131.068075,45.785215
116.935387,28.779405
117.185647,28.728293
117.058445,28.694582
114.788774,26.453647
117.058445,28.694582
117.200149,29.291813
114.993350,27.113038
114.779688,26.467843
114.786182,26.458254
117.058445,28.694582
117.058445,28.694582
115.652474,32.167676
117.185647,28.728293
114.634770,26.622383
112.913300,28.491429
117.059492,28.692479
117.069907,28.694958
117.058445,28.694582
117.053410,28.709174
108.216745,31.929828
108.297120,32.201441
108.034657,32.081631
117.067398,28.692526
108.034657,32.081631
107.640183,31.964880
108.204789,31.838944
108.044289,32.071651
100.272502,26.748149
107.338486,31.320908
115.185356,23.629580
108.042000,32.070629
108.034657,32.081631
108.314721,32.163017
108.129499,31.762344
108.034657,32.081631
108.034657,32.081631
108.034657,32.081631
108.034657,32.081631
108.034657,32.081631
108.119654,32.161689
107.683392,31.926922
107.245033,31.911705
108.255233,31.829580
108.339488,32.131661
108.034657,32.081631
108.061902,32.172986
108.034657,32.081631
108.064384,32.049733
108.034657,32.081631
108.034657,32.081631
108.034657,32.081631
108.034657,32.081631
108.034657,32.081631
114.455456,28.120868
108.034657,32.081631
114.479532,28.219466
114.381921,28.046023
114.446680,28.099996
114.439789,28.339021
114.445523,28.106004
114.445523,28.106004
114.445523,28.106004
114.427292,28.120907
114.468971,28.091271
114.452919,28.097967
114.448899,28.105573
114.445523,28.106004
114.445523,28.106004
109.644262,18.231994
109.506631,18.241010
114.445523,28.106004
109.511909,18.252847
109.524369,18.221405
109.766342,18.310343
109.648060,18.230190
109.185469,18.319145
109.760778,18.407516
109.506357,18.247340
109.153178,18.307461
109.530560,18.290070
109.501323,18.225606
109.368099,18.292369
109.270382,18.307898
109.511909,18.252847
109.766417,18.310333
109.644262,18.231994
109.211022,18.300579
109.211022,18.300579
109.545808,18.257001
109.578330,18.281397
109.578330,18.281397
109.578330,18.281397
109.458239,18.282756
109.766417,18.310333
109.744362,18.360838
109.702729,18.310466
109.630011,18.254739
109.523264,18.247404
109.508192,18.249482
109.174313,18.352212
109.735562,18.378800
109.729823,18.272935
109.616025,18.240333
109.506357,18.247340
109.768398,18.314124
109.517567,18.231047
109.645976,18.231703
109.153178,18.307461
109.511909,18.252847
109.520083,18.255598
109.174313,18.352212
109.766417,18.310333
109.613147,18.251266
109.211022,18.300579
109.641393,18.239059
109.729861,18.314653
109.211022,18.300579
109.691938,18.318306
109.131615,18.352497
109.560766,18.328343
109.511909,18.252847
109.211022,18.300579
109.534722,18.296738
109.601708,18.295747
109.630011,18.254739
109.499287,18.292000
109.511909,18.252847
109.511909,18.252847
109.185469,18.319145
109.744362,18.360838
109.766342,18.310343
109.520671,18.257776
109.442287,18.300929
109.728155,18.272519
109.511909,18.252847
109.484750,18.360122
109.630011,18.254739
109.511909,18.252847
109.478170,18.311982
109.610500,18.189640
109.702729,18.310466
109.510196,18.235438
120.585094,27.538600
109.630011,18.254739
109.412598,18.308420
109.511909,18.252847
109.723033,18.255559
109.577942,18.158507
109.211022,18.300579
109.152720,18.332253
109.744362,18.360838
109.511909,18.252847
109.766342,18.310343
109.524369,18.221405
117.263512,31.784042
109.728969,18.272463
109.592952,27.951110
109.630011,18.254739
109.571955,18.288421
109.506648,18.242466
109.572614,18.268847
109.500321,18.253660
109.501580,18.226010
109.354581,18.292417
109.609779,18.190274
110.616940,19.241690
109.592952,27.951110
109.513733,18.233667
109.514485,18.257735
109.490814,18.292673
109.483586,18.316036
109.571955,18.288421
109.500053,18.264404
109.663193,18.396870
109.524369,18.221405
109.354581,18.292417
109.511909,18.252847
109.527168,18.222359
109.500946,18.221668
109.496823,18.324831
109.511693,18.224419
109.578330,18.281397
109.744362,18.360838
109.431130,18.388761
109.327207,18.307426
109.511909,18.252847
109.354581,18.292417
114.539574,37.686348
109.520232,18.256028
109.500272,18.312721
109.211022,18.300579
109.508895,18.243870
109.592952,27.951110
109.501526,18.245679
109.511909,18.252847
109.611488,18.273640
109.354581,18.292417
109.517685,18.230629
109.578330,18.281397
109.511909,18.252847
109.492083,18.208556
109.327207,18.307426
109.506357,18.247340
109.401860,18.485639
109.592952,27.951110
113.114070,35.182188
109.644262,18.231994
109.613147,18.251266
109.530320,18.217685
109.511909,18.252847
109.590441,18.283528
109.515329,18.245056
109.635030,18.228250
109.511909,18.252847
109.488100,18.291126
109.511909,18.252847
109.578330,18.281397
109.491931,18.285323
109.484750,18.360122
109.488100,18.291126
117.233940,31.894882
109.695608,18.309932
109.650015,18.234851
109.760445,18.312910
109.626494,18.320311
109.524369,18.221405
109.531221,18.291145
109.393073,18.289779
109.432934,18.289566
109.162456,18.363213
109.611488,18.273640
109.532742,18.226863
109.702392,18.638189
109.327207,18.307426
109.458077,18.286862
109.763368,18.388070
109.750616,18.372399
109.733971,18.409271
109.511909,18.252847
113.672676,34.769394
109.505617,18.264911
109.493829,18.288522
109.760775,18.407185
109.211022,18.300579
99.146339,25.076847
109.611488,18.273640
118.770162,34.522344
109.506357,18.247340
113.114070,35.182188
109.211022,18.300579
110.349228,20.017377
109.496067,18.266453
109.153178,18.307461
109.153178,18.307461
109.584621,18.278986
109.511909,18.252847
115.431627,32.467861
109.513421,18.237614
109.578330,18.281397
109.520671,18.257776
109.760778,18.407516
109.510734,18.276240
109.511909,18.252847
109.516229,18.252563
109.211022,18.300579
109.501816,18.250599
116.314913,30.838416
113.114070,35.182188
109.504815,18.268172
109.643326,18.232539
109.612049,18.221288
109.511909,18.252847
109.185469,18.319145
109.301504,18.308869
109.174313,18.352212
109.166214,18.365448
109.520671,18.257776
109.520846,18.222609
117.233940,31.894882
109.442805,18.300362
109.492083,18.208556
109.449551,18.287987
109.571955,18.288421
109.393073,18.289779
109.519785,18.230276
121.789688,31.869013
109.500987,18.264852
109.592952,27.951110
109.446202,18.300311
114.865593,37.987675
109.174313,18.352212
109.619691,18.253899
109.505107,18.229886
109.546107,18.234690
109.506357,18.247340
125.214867,43.777569
109.691938,18.318306
109.508046,18.280151
109.512032,18.224781
109.523936,18.224451
109.506357,18.247340
109.246965,18.314032
109.509999,18.267040
109.511909,18.252847
109.507534,18.247521
110.054520,19.536703
109.619369,18.308911
109.507381,18.242459
109.518187,18.228745
103.665169,25.034399
109.491577,18.287579
109.384123,18.288948
109.407036,18.298412
109.309784,18.416535
109.506357,18.247340
109.485301,18.205952
109.511909,18.252847
109.647656,18.234236
109.503442,18.235268
109.505020,18.286320
109.439565,18.287344
109.505830,18.258780
107.652443,30.528500
116.639702,40.337299
109.504815,18.268172
109.630011,18.254739
109.506357,18.247340
109.506081,18.234481
109.507227,18.239299
109.509484,18.236523
109.506357,18.247340
109.153178,18.307461
109.630388,18.330151
109.578330,18.281397
109.760778,18.407516
109.760778,18.407516
109.506357,18.247340
109.621475,18.403509
109.506357,18.247340
109.739586,18.439534
109.630011,18.254739
109.506357,18.247340
109.630011,18.254739
109.500946,18.221668
109.133675,18.365353
120.188042,31.715311
109.578330,18.281397
109.492340,18.208557
109.354581,18.292417
109.630011,18.254739
109.154198,18.357151
109.174313,18.352212
109.506357,18.247340
108.931678,34.618510
109.611028,18.294887
108.940509,34.617382
109.088556,34.693769
108.901986,34.657867
108.940509,34.617382
108.940509,34.617382
108.922031,34.691025
108.866710,34.802431
108.939103,34.614115
109.128843,34.697908
112.390877,32.407452
108.940509,34.617382
108.801504,34.729022
108.951004,34.613041
120.408646,30.145021
108.940509,34.617382
108.942764,34.617554
108.937561,34.261292
108.942764,34.617554
108.942569,34.619781
116.298462,39.437836
108.927532,34.650419
105.094586,31.095979
109.026215,34.744431
113.686966,34.752079
108.957512,35.044346
104.856968,31.309115
105.088298,31.098445
105.093012,30.809777
105.088298,31.098445
105.090595,31.117079
105.023819,30.924337
105.089712,31.093165
105.093012,30.809777
105.082195,31.090091
117.370346,39.905052
113.227737,23.103159
105.149189,31.018197
105.092834,31.090240
105.094586,31.095979
105.094586,31.095979
105.093666,30.763947
105.094586,31.095979
104.982281,31.067601
105.265754,31.239995
105.094586,31.095979
117.420280,26.022085
105.094586,31.095979
105.094586,31.095979
110.752075,31.334230
105.094586,31.095979
117.175740,26.900259
117.511111,26.704101
117.079216,26.900177
117.175740,26.900259
118.552720,26.144580
117.178346,26.898506
117.175740,26.900259
116.846084,26.830902
117.175740,26.900259
117.999213,26.511958
118.190467,26.170171
117.733161,25.984854
117.784217,26.398593
117.178713,26.897751
116.837204,26.840866
117.332698,26.048359
117.638678,26.263406
117.175740,26.900259
118.377002,25.947134
117.175740,26.900259
117.646987,26.274003
118.187865,26.166918
116.479682,26.247697
117.209217,26.912298
118.190467,26.170171
116.824115,26.318145
117.178965,26.899236
116.950959,26.265429
117.649855,26.310325
117.155420,26.881720
117.798095,26.397064
117.364445,25.971997
117.079216,26.900177
117.471373,26.728953
117.696548,24.504965
117.815380,25.582420
118.212004,26.379347
117.130169,25.732826
117.420280,26.022085
116.479682,26.247697
117.842992,25.691389
118.552720,26.144580
116.842575,26.834391
117.608045,26.234020
117.471373,26.728953
117.374461,25.976394
116.720441,25.948989
117.437192,26.172276
117.447585,26.082836
117.645856,26.271711
117.374461,25.976394
117.540502,26.161513
117.074830,26.314249
117.175740,26.900259
116.837204,26.840866
117.457031,26.260395
117.442556,26.083380
117.792450,26.397300
117.847115,25.692699
117.717403,26.459588
117.792450,26.397300
117.695836,26.444862
116.692949,26.047129
117.025911,26.006514
117.470934,26.699027
117.191240,26.671964
117.175740,26.900259
117.457525,26.259992
117.896255,25.596785
117.585406,25.787498
117.354829,26.329762
116.953691,26.987113
117.447585,26.082836
116.436279,26.750164
117.374461,25.976394
117.175740,26.900259
117.016199,26.710048
117.447585,26.082836
116.838539,26.350331
117.492287,26.359541
117.176643,26.896921
116.853260,26.346128
116.680361,26.574016
117.511111,26.704101
117.477011,26.725139
118.328971,25.964758
111.699548,28.998869
117.501753,26.696496
116.654365,26.261754
117.771038,26.361944
115.045609,40.567150
118.254044,26.241596
116.801359,26.686398
113.114070,35.182188
117.374461,25.976394
117.847806,25.676935
114.403290,23.203230
117.175740,26.900259
117.847115,25.692699
117.378321,25.972389
119.295144,26.100779
119.454796,25.990501
117.794697,26.013418
117.645856,26.271711
117.608045,26.234020
117.333726,25.948481
118.195477,26.168479
117.371866,25.971010
107.613129,26.633686
117.178713,26.897751
116.956135,25.892914
116.855672,26.506281
117.785530,26.397287
117.137316,26.032364
116.656183,26.266753
117.477233,26.729776
103.821840,36.063279
118.230698,26.101137
116.670475,26.240887
117.638678,26.263406
117.847870,25.690298
117.732498,26.307631
116.823146,26.183466
111.176193,36.979384
116.824115,26.318145
117.481804,26.704536
117.645856,26.271711
117.540502,26.161513
117.803429,26.402460
116.656183,26.266753
117.799651,26.389642
117.447585,26.082836
117.178841,26.899100
116.656291,26.265913
117.492534,27.340327
117.801142,26.400518
117.471373,26.728953
117.872935,25.763979
117.265926,27.123955
116.819702,26.118065
118.126610,26.031136
116.846084,26.830902
117.633759,26.267447
105.509697,32.279671
120.402084,32.734318
117.792450,26.397300
116.846084,26.830902
120.718163,27.808435
117.771038,26.361944
118.191744,26.168207
118.190772,26.169583
117.794040,26.395210
117.861790,25.691420
116.650543,26.258224
120.131668,33.370750
117.669428,26.571674
118.104455,25.997237
109.902885,26.756468
117.645856,26.271711
117.175740,26.900259
118.541325,26.139464
117.158329,26.807370
117.374461,25.976394
116.847314,26.830201
117.782861,26.371689
117.842705,26.381168
117.354400,25.965235
117.633659,26.257486
117.270424,26.312872
117.708549,25.764378
